reason_code,priority,ticker,exchange,mic_code,local_name,twelvedata_name,twelvedata_type,name_score,candidate_action,validation_status,listing_key,twelvedata_exchange,review_batch
low_name_similarity|severe_name_mismatch,P3,067160,KOSDAQ,XKRX,"SOOP Co., Ltd.","AfreecaTV Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,KOSDAQ::067160,KRX,later_global_review
low_name_similarity|severe_name_mismatch,P3,200470,KOSDAQ,XKRX,Hisem Co Ltd,Apact Co. Ltd.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,KOSDAQ::200470,KRX,later_global_review
low_name_similarity|severe_name_mismatch,P3,306620,KOSDAQ,XKRX,"GIS Co., Ltd.","Neontech Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,KOSDAQ::306620,KRX,later_global_review
low_name_similarity|severe_name_mismatch,P3,373200,KOSDAQ,XKRX,HaAINC Korea Co. Ltd.,XPlus Inc.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,KOSDAQ::373200,KRX,later_global_review
low_name_similarity|severe_name_mismatch,P3,403850,KOSDAQ,XKRX,The Pinkfong Company,403850,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,KOSDAQ::403850,KRX,later_global_review
low_name_similarity|severe_name_mismatch,P3,1U8,SGX,XSES,RichCapital,1U8,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,SGX::1U8,SGX,later_global_review
low_name_similarity|severe_name_mismatch,P3,51O,SGX,XSES,MSMIntl,51O,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,SGX::51O,SGX,later_global_review
low_name_similarity|severe_name_mismatch,P3,8YY,SGX,XSES,EFH Ltd,Biolidics Ltd.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,SGX::8YY,SGX,later_global_review
low_name_similarity|severe_name_mismatch,P3,V2Y,SGX,XSES,OceanScape Intl,V2Y Corp Ltd.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,SGX::V2Y,SGX,later_global_review
low_name_similarity|severe_name_mismatch,P3,XZB,SGX,XSES,Skylink,XZB,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,SGX::XZB,SGX,later_global_review
low_name_similarity|severe_name_mismatch,P3,ZQM,SGX,XSES,SoilbuildConstr,ZQM,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,SGX::ZQM,SGX,later_global_review
low_name_similarity|severe_name_mismatch,P3,4145,TADAWUL,XSAU,OGC,4145,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TADAWUL::4145,Tadawul,later_global_review
low_name_similarity|severe_name_mismatch,P3,4146,TADAWUL,XSAU,GAS,4146,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TADAWUL::4146,Tadawul,later_global_review
low_name_similarity|severe_name_mismatch,P3,6019,TADAWUL,XSAU,ALMASAR ALSHAMIL,6019,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TADAWUL::6019,Tadawul,later_global_review
low_name_similarity|severe_name_mismatch,P3,1480,TPEX,XTAI,東盟開發實業股份有限公司,"Tung Mung Development Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::1480,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,3226,TPEX,XTAI,Topower Co Ltd,"LFA Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::3226,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,4170,TPEX,XTAI,鑫品生醫科技股份有限公司,Vectorite Biomedical Inc.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::4170,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,4570,TPEX,XTAI,傑生工業股份有限公司,"Jason Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::4570,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,6913,TPEX,XTAI,鴻呈,"VSO Electronics Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::6913,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,6938,TPEX,XTAI,藍新資訊股份有限公司,"Neweb Information Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::6938,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,6973,TPEX,XTAI,永立榮生醫股份有限公司,U-Neuron Biomedical Inc.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::6973,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,6979,TPEX,XTAI,勝釩科技股份有限公司,"Victory for Technology Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::6979,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,6980,TPEX,XTAI,鐳洋科技股份有限公司,Rapidtek Technologies Inc.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::6980,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,6983,TPEX,XTAI,華洋精機股份有限公司,"Hua Yang Precision Machinery Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::6983,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,6996,TPEX,XTAI,力領科技,Forcelead Technology Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::6996,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7607,TPEX,XTAI,通用幹細胞股份有限公司,DuoGenic StemCells Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7607,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7642,TPEX,XTAI,昶瑞機電,"Champ-Ray Industrial Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7642,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7703,TPEX,XTAI,銳澤,"Rayzher Industrial Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7703,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7706,TPEX,XTAI,宏碁創達股份有限公司,Acer Synergy Manpower Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7706,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7707,TPEX,XTAI,益芯科技股份有限公司,"CMSC, Inc.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7707,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7708,TPEX,XTAI,全家餐飲,"Family International Gourmet Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7708,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7709,TPEX,XTAI,榮田,"Honor Seiki Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7709,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7712,TPEX,XTAI,博盛半導體,Potens Semiconductor Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7712,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7714,TPEX,XTAI,創泓科技,Uniforce Technology Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7714,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7715,TPEX,XTAI,裕山,"Yuh Shan Environmental Engineering Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7715,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7716,TPEX,XTAI,昱臺國際,ITI International Transportation Inc.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7716,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7718,TPEX,XTAI,友鋮,Spec Products Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7718,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7726,TPEX,XTAI,暄達醫學科技股份有限公司,"Carilex Medical, Inc.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7726,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7734,TPEX,XTAI,印能科技,"AblePrint Technology Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7734,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7738,TPEX,XTAI,東聯互動,Eastern Union Interactive Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7738,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7743,TPEX,XTAI,金利食安,"Kee Fresh & Safe Foodtech Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7743,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7747,TPEX,XTAI,昕奇雲端,GrandTech Cloud Services Inc.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7747,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7751,TPEX,XTAI,竑騰,"Horng Terng Automation Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7751,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7752,TPEX,XTAI,世紀樺欣風能股份有限公司,"Century Huaxin Wind Energy Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7752,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,7754,TPEX,XTAI,安基生技新藥股份有限公司,"AnnJi Pharmaceutical Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::7754,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,8098,TPEX,XTAI,慶康科技股份有限公司,"Dura Tek, Inc.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TPEX::8098,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1101,TWSE,XTAI,臺灣水泥股份有限公司,"TCC Group Holdings Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1101,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1102,TWSE,XTAI,亞洲水泥股份有限公司,Asia Cement Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1102,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1103,TWSE,XTAI,嘉新水泥股份有限公司,Chia Hsin Cement Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1103,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1104,TWSE,XTAI,環球水泥股份有限公司,Universal Cement Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1104,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1108,TWSE,XTAI,幸福水泥股份有限公司,Lucky Cement Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1108,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1109,TWSE,XTAI,信大水泥股份有限公司,"Hsing Ta Cement Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1109,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1110,TWSE,XTAI,東南水泥股份有限公司,Southeast Cement Co. Ltd.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1110,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1201,TWSE,XTAI,味全食品工業股份有限公司,Wei Chuan Foods Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1201,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1203,TWSE,XTAI,味王股份有限公司,Ve Wong Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1203,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1210,TWSE,XTAI,大成長城企業股份有限公司,"Great Wall Enterprise Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1210,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1213,TWSE,XTAI,大西洋飲料股份有限公司,Oceanic Beverages Co. Inc.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1213,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1215,TWSE,XTAI,台灣卜蜂企業股份有限公司,"Charoen Pokphand Enterprise Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1215,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1216,TWSE,XTAI,統一企業股份有限公司,Uni-President Enterprises Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1216,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1217,TWSE,XTAI,愛之味股份有限公司,A.G.V. Products Inc.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1217,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1218,TWSE,XTAI,泰山企業股份有限公司,"Taisun Enterprise Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1218,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1219,TWSE,XTAI,福壽實業股份有限公司,Fwusow Industry Co. Ltd.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1219,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1220,TWSE,XTAI,台榮產業股份有限公司,Tai Roun Products Co. Ltd.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1220,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1225,TWSE,XTAI,福懋油脂股份有限公司,"Formosa Oilseed Processing Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1225,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1227,TWSE,XTAI,佳格食品股份有限公司,Standard Foods Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1227,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1229,TWSE,XTAI,聯華實業控股股份有限公司,"Lien Hwa Industrial Holdings Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1229,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1231,TWSE,XTAI,聯華食品工業股份有限公司,Lian Hwa Foods Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1231,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1232,TWSE,XTAI,大統益股份有限公司,Ttet Union Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1232,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1233,TWSE,XTAI,天仁茶業股份有限公司,"Ten Ren Tea Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1233,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1234,TWSE,XTAI,黑松股份有限公司,Hey Song Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1234,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1235,TWSE,XTAI,興泰實業股份有限公司,"Shin Tai Industry Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1235,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1236,TWSE,XTAI,宏亞食品股份有限公司,"Hunya Foods Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1236,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1301,TWSE,XTAI,台灣塑膠工業股份有限公司,Formosa Plastics Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1301,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1303,TWSE,XTAI,南亞塑膠工業股份有限公司,Nan Ya Plastics Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1303,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1304,TWSE,XTAI,台灣聚合化學品股份有限公司,Usi Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1304,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1305,TWSE,XTAI,華夏海灣塑膠股份有限公司,China General Plastics Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1305,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1307,TWSE,XTAI,三芳化學工業股份有限公司,"San Fang Chemical Industry Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1307,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1308,TWSE,XTAI,亞洲聚合股份有限公司,Asia Polymer Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1308,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1309,TWSE,XTAI,台達化學工業股份有限公司,"Taita Chemical Company, Limited",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1309,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1310,TWSE,XTAI,台灣苯乙烯工業股份有限公司,Taiwan Styrene Monomer Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1310,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1312,TWSE,XTAI,國喬石油化學股份有限公司,Grand Pacific Petrochemical Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1312,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1313,TWSE,XTAI,聯成化學科技股份有限公司,Upc Technology Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1313,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1314,TWSE,XTAI,中國石油化學工業開發(股)公司,China Petrochemical Development Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1314,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1315,TWSE,XTAI,達新工業股份有限公司,Tah Hsin Industrial Co. Ltd.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1315,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1316,TWSE,XTAI,上曜建設開發股份有限公司,"Sun Yad Construction Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1316,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1319,TWSE,XTAI,東陽實業廠股份有限公司,"Tong Yang Industry Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1319,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1321,TWSE,XTAI,大洋塑膠工業股份有限公司,Ocean Plastics Co. Ltd.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1321,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1323,TWSE,XTAI,永裕塑膠工業股份有限公司,"Yonyu Plastics Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1323,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1324,TWSE,XTAI,地球綜合工業股份有限公司,Globe Industries Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1324,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1325,TWSE,XTAI,恒大股份有限公司,Universal Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1325,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1326,TWSE,XTAI,台灣化學纖維股份有限公司,Formosa Chemicals & Fibre Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1326,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1339,TWSE,XTAI,昭輝實業股份有限公司,"YCC Parts Manufacturing Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1339,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1342,TWSE,XTAI,八貫企業股份有限公司,Cathay Consolidated Inc.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1342,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1402,TWSE,XTAI,遠東新世紀股份有限公司,Far Eastern New Century Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1402,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1409,TWSE,XTAI,新光合成纖維股份有限公司,Shinkong Synthetic Fibers Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1409,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1410,TWSE,XTAI,南洋染整股份有限公司,"Nan Yang Dyeing & Finishing Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1410,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1413,TWSE,XTAI,宏洲纖維工業股份有限公司,"Hung Chou Fiber Industrial Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1413,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1414,TWSE,XTAI,東和紡織股份有限公司,"Tung Ho Textile Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1414,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1416,TWSE,XTAI,廣豐實業股份有限公司,Kwong Fong Industries Limited,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1416,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1417,TWSE,XTAI,嘉裕股份有限公司,Carnival Industrial Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1417,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1418,TWSE,XTAI,東華龍股份有限公司,Tonghwa Corp.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1418,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1419,TWSE,XTAI,新光紡織股份有限公司,"Shinkong Textile Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1419,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1423,TWSE,XTAI,利華羊毛工業股份有限公司,Reward Wool Industry Corp,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1423,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1432,TWSE,XTAI,大魯閣實業股份有限公司,Trk Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1432,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1434,TWSE,XTAI,福懋興業股份有限公司,"Formosa Taffeta Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1434,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1435,TWSE,XTAI,中福國際(股)公司,Chung Fu Tex-International Ltd.,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1435,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1436,TWSE,XTAI,華友聯開發股份有限公司,"Hua Yu Lien Development Co., Ltd.",Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1436,TWSE,later_global_review
low_name_similarity|severe_name_mismatch,P3,1437,TWSE,XTAI,勤益投資控股股份有限公司,GTM Holdings Corporation,Common Stock,0.0,deepseek_classify_rename_vs_different_security,pending_deepseek_review,TWSE::1437,TWSE,later_global_review
